Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
1245.000000,-0.090,-89.797,-34.487,7.235,-34.434,7.052,-0.067,-74.922
1250.000000,-0.095,-90.178,-34.458,6.876,-34.404,6.730,-0.067,-75.219
1255.000000,-0.098,-90.568,-34.417,6.503,-34.361,6.362,-0.058,-75.570
1260.000000,-0.098,-90.951,-34.384,6.155,-34.332,6.050,-0.066,-75.892
1265.000000,-0.095,-91.315,-34.353,5.812,-34.302,5.713,-0.067,-76.208
1270.000000,-0.089,-91.674,-34.315,5.480,-34.273,5.317,-0.069,-76.531
1275.000000,-0.085,-92.022,-34.289,5.106,-34.239,4.979,-0.065,-76.821
1280.000000,-0.084,-92.386,-34.258,4.793,-34.206,4.647,-0.059,-77.128
1285.000000,-0.085,-92.724,-34.229,4.495,-34.176,4.307,-0.061,-77.414
1290.000000,-0.086,-93.054,-34.208,4.211,-34.150,4.031,-0.057,-77.647
1295.000000,-0.089,-93.398,-34.173,3.857,-34.121,3.685,-0.051,-77.935
1300.000000,-0.093,-93.735,-34.150,3.596,-34.093,3.406,-0.055,-78.203
1305.000000,-0.096,-94.088,-34.120,3.252,-34.075,3.077,-0.058,-78.454
1310.000000,-0.097,-94.454,-34.085,2.954,-34.036,2.759,-0.061,-78.723
1315.000000,-0.100,-94.831,-34.055,2.619,-34.006,2.478,-0.064,-78.983
1320.000000,-0.102,-95.207,-34.019,2.304,-33.973,2.145,-0.058,-79.272
1325.000000,-0.104,-95.584,-33.988,1.962,-33.948,1.791,-0.065,-79.577
1330.000000,-0.103,-95.970,-33.945,1.617,-33.907,1.428,-0.064,-79.882
1335.000000,-0.101,-96.333,-33.918,1.265,-33.873,1.110,-0.072,-80.196
1340.000000,-0.097,-96.688,-33.879,0.925,-33.839,0.789,-0.070,-80.513
1345.000000,-0.093,-97.042,-33.855,0.559,-33.803,0.409,-0.071,-80.833
1350.000000,-0.090,-97.395,-33.826,0.232,-33.770,0.056,-0.066,-81.151
1355.000000,-0.092,-97.745,-33.792,-0.125,-33.739,-0.291,-0.066,-81.479
1360.000000,-0.093,-98.101,-33.766,-0.448,-33.712,-0.657,-0.060,-81.794
1365.000000,-0.098,-98.451,-33.740,-0.740,-33.685,-0.986,-0.058,-82.096
1370.000000,-0.099,-98.795,-33.710,-1.100,-33.657,-1.300,-0.058,-82.407
1375.000000,-0.102,-99.158,-33.688,-1.452,-33.628,-1.628,-0.062,-82.710
1380.000000,-0.102,-99.540,-33.663,-1.795,-33.603,-1.958,-0.054,-83.006
1385.000000,-0.105,-99.916,-33.640,-2.097,-33.571,-2.311,-0.062,-83.292
1390.000000,-0.110,-100.308,-33.607,-2.450,-33.557,-2.618,-0.058,-83.578
1395.000000,-0.113,-100.701,-33.580,-2.825,-33.532,-2.966,-0.058,-83.874
1400.000000,-0.115,-101.085,-33.545,-3.171,-33.499,-3.303,-0.063,-84.169
1405.000000,-0.114,-101.468,-33.519,-3.524,-33.478,-3.623,-0.066,-84.454
1410.000000,-0.108,-101.838,-33.488,-3.848,-33.447,-3.966,-0.068,-84.744
1415.000000,-0.101,-102.186,-33.464,-4.194,-33.420,-4.304,-0.061,-85.023
1420.000000,-0.100,-102.540,-33.441,-4.497,-33.392,-4.626,-0.067,-85.302
1425.000000,-0.101,-102.875,-33.412,-4.780,-33.361,-4.961,-0.062,-85.574
1430.000000,-0.104,-103.233,-33.384,-5.099,-33.326,-5.270,-0.062,-85.853
1435.000000,-0.106,-103.580,-33.351,-5.413,-33.304,-5.593,-0.061,-86.122
1440.000000,-0.106,-103.923,-33.328,-5.697,-33.273,-5.923,-0.063,-86.403
1445.000000,-0.108,-104.267,-33.306,-6.027,-33.242,-6.205,-0.064,-86.682
1450.000000,-0.111,-104.636,-33.266,-6.357,-33.220,-6.551,-0.063,-86.960
1455.000000,-0.114,-105.023,-33.244,-6.689,-33.190,-6.888,-0.067,-87.273
1460.000000,-0.114,-105.404,-33.209,-7.063,-33.158,-7.264,-0.066,-87.601
1465.000000,-0.120,-105.811,-33.177,-7.455,-33.129,-7.592,-0.066,-87.911
1470.000000,-0.122,-106.199,-33.144,-7.794,-33.102,-7.947,-0.067,-88.234
1475.000000,-0.119,-106.590,-33.121,-8.181,-33.074,-8.306,-0.071,-88.581
1480.000000,-0.114,-106.963,-33.090,-8.513,-33.045,-8.697,-0.069,-88.934
1485.000000,-0.107,-107.338,-33.066,-8.905,-33.018,-9.041,-0.072,-89.255
1490.000000,-0.107,-107.697,-33.037,-9.256,-32.990,-9.395,-0.071,-89.584
1495.000000,-0.107,-108.056,-33.019,-9.591,-32.971,-9.732,-0.065,-89.881
1500.000000,-0.106,-108.411,-32.995,-9.941,-32.944,-10.105,-0.058,-90.215
1505.000000,-0.110,-108.752,-32.976,-10.251,-32.920,-10.420,-0.059,-90.497
1510.000000,-0.112,-109.123,-32.956,-10.546,-32.898,-10.720,-0.054,-90.779
1515.000000,-0.114,-109.478,-32.930,-10.879,-32.881,-11.011,-0.057,-91.048
1520.000000,-0.116,-109.835,-32.906,-11.192,-32.852,-11.368,-0.057,-91.313
1525.000000,-0.119,-110.217,-32.881,-11.518,-32.830,-11.675,-0.064,-91.582
1530.000000,-0.124,-110.607,-32.859,-11.886,-32.806,-11.993,-0.057,-91.848
1535.000000,-0.127,-111.006,-32.829,-12.220,-32.786,-12.332,-0.062,-92.124
1540.000000,-0.129,-111.411,-32.800,-12.594,-32.757,-12.664,-0.066,-92.398
1545.000000,-0.127,-111.788,-32.771,-12.909,-32.730,-13.026,-0.066,-92.695
1550.000000,-0.123,-112.174,-32.748,-13.266,-32.700,-13.368,-0.074,-92.989
1555.000000,-0.120,-112.546,-32.715,-13.577,-32.671,-13.703,-0.070,-93.300
1560.000000,-0.115,-112.918,-32.691,-13.932,-32.644,-14.054,-0.072,-93.596
1565.000000,-0.115,-113.284,-32.664,-14.261,-32.619,-14.422,-0.069,-93.916
1570.000000,-0.118,-113.648,-32.637,-14.616,-32.592,-14.752,-0.064,-94.226
