Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
6875000000,-21.2167797,40.8899002,13.9666996,-93.8919220,-36.7207489,92.3786316,-13.8921404,68.8191528
6900000000,-21.2832603,39.7742004,13.9598303,-94.8437729,-36.7648392,90.9933472,-13.9616604,67.9933624
6925000000,-21.5646496,39.5231514,13.9706497,-95.9207230,-36.8267899,90.9152069,-14.0582600,67.9765396
6950000000,-21.7951202,38.2239609,13.9854202,-96.8877487,-36.8066711,90.3501129,-14.1653605,67.8316727
6975000000,-22.0831509,38.0305290,13.9753599,-97.8905182,-36.8873215,90.7690125,-14.3613596,67.8878174
7000000000,-22.1086292,36.6403389,13.9881601,-98.8737335,-36.7580185,90.0819168,-14.4900398,67.6473465
7025000000,-22.1854095,34.9184685,13.9902802,-99.7641907,-36.7284203,89.3948517,-14.6613398,67.3532562
7050000000,-22.2677193,33.9695816,13.9882498,-100.7085037,-36.6066399,88.7517776,-14.8248100,66.8033905
7075000000,-22.3740807,32.1471214,14.0087500,-101.7809982,-36.5816307,88.1161118,-15.0365295,66.2184906
7100000000,-22.3924599,29.7728806,14.0093203,-102.6399002,-36.6570206,87.0755234,-15.2996702,65.6405869
7125000000,-22.5532398,30.0052891,14.0169096,-103.7409973,-36.7566795,86.2145386,-15.6274595,64.9686432
7150000000,-22.7011395,30.1615601,14.0214996,-104.7116013,-36.6894112,86.5351563,-15.8647900,64.1231079
7175000000,-22.5976200,29.1062908,14.0170202,-105.5108032,-36.5452805,85.6901016,-16.0356503,62.5137482
7200000000,-22.6376991,29.7678795,14.0190201,-106.5682983,-36.4487190,85.3678665,-16.1832294,61.4476700
7225000000,-22.9392204,29.7003403,14.0332003,-107.5413971,-36.5224991,84.4087906,-16.4259491,60.0247116
7250000000,-23.2776909,30.1751194,14.0240602,-108.4777985,-36.6176414,84.4560165,-16.6553402,58.8538399
7275000000,-23.3529091,29.8630791,14.0362902,-109.4648972,-36.4665909,83.1688919,-16.6783409,57.0561295
7300000000,-23.7874107,29.2803307,14.0434103,-110.4362030,-36.4995995,81.8096619,-16.7982597,55.6904907
7325000000,-24.1634998,32.0024910,14.0278397,-111.3812027,-36.4959297,82.2881012,-16.9062595,55.2417908
7350000000,-24.9791508,29.7968292,14.0431900,-112.4442978,-36.6296692,80.7305527,-17.0888596,54.1855011
7375000000,-25.1369209,29.9727097,14.0371704,-113.2992020,-36.5080490,80.6066132,-17.1415405,53.8385201
7400000000,-25.5502701,31.7027493,14.0277596,-114.1803970,-36.4196510,81.1035538,-17.2360992,53.9642410
7425000000,-26.2285404,29.0067101,14.0402098,-115.1994019,-36.3667603,79.8854065,-17.5065002,53.1297798
7450000000,-26.7110291,25.9662609,14.0401497,-116.0749969,-36.4650116,78.7975998,-17.7662201,52.2948418
7475000000,-27.1452198,26.3597393,14.0364799,-117.0045013,-36.3934593,78.8629913,-17.9359398,52.5399513
7500000000,-28.2956696,21.4581394,14.0496302,-118.1331024,-36.6037292,76.9716873,-18.4694901,52.0775414
7525000000,-28.4881802,21.2734509,14.0263500,-118.8815002,-36.5172501,78.6635971,-18.6504307,52.4857903
7550000000,-28.2538300,18.3459396,14.0348101,-119.7882996,-36.3596191,78.2135696,-18.9407291,51.5013695
7575000000,-28.6286297,16.0885696,14.0340595,-120.7502975,-36.3024101,77.2862167,-19.2729092,50.7464294
7600000000,-29.0301800,12.9525404,14.0380697,-121.6186981,-36.2915993,76.1913071,-19.7298508,49.0634003
7625000000,-29.7771206,9.8853960,14.0544205,-122.7283020,-36.4022408,74.4488068,-20.1840992,46.5153503
7650000000,-29.9119091,9.8748302,14.0437098,-123.5457001,-36.3767014,74.8578796,-20.3996201,45.6406708
7675000000,-30.4117393,11.6062698,14.0453596,-124.4542999,-36.3315010,73.8284683,-20.7542000,43.5110397
7700000000,-31.4146099,14.1957798,14.0323296,-125.4245987,-36.3631401,74.4426727,-20.9953594,42.3262901
7725000000,-31.7558498,14.1619301,14.0335102,-126.2410965,-36.2950897,73.7950134,-21.0843201,39.8360291
7750000000,-33.4460182,16.1770096,14.0313902,-127.2721024,-36.3914490,71.9324265,-21.4193096,38.7453384
7775000000,-35.5646210,28.6621704,14.0078297,-128.1470032,-36.4680099,73.7563400,-21.6522408,39.4956703
7800000000,-36.8813591,16.9309597,14.0295200,-128.9768982,-36.2131119,71.7079391,-21.9337292,35.9088783
7825000000,-38.5544815,23.6820698,14.0152397,-129.9167023,-36.2336311,72.0002670,-22.1205196,35.8991890
