Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
7350000000,-22.9147892,42.8770103,16.6127300,-121.4142990,-36.7827988,60.5855789,-16.3891792,51.3887901
7375000000,-23.0285492,42.0555191,16.6216908,-122.3700027,-36.7861214,59.3769608,-16.6215992,50.8964691
7400000000,-22.8640709,42.9877701,16.6061401,-123.2410965,-36.6322899,59.7711411,-16.6732807,50.8983803
7425000000,-23.1050301,41.5740891,16.6271191,-124.2453995,-36.5519409,58.1484108,-16.9349804,49.3066101
7450000000,-23.3579292,40.2710800,16.6293201,-125.1518021,-36.6023293,57.1138992,-17.1640491,48.5119286
7475000000,-23.2389507,44.0505791,16.6187191,-126.1940002,-36.6586990,57.9543304,-17.2912006,48.9308891
7500000000,-23.8584995,42.7165604,16.6487007,-127.2254028,-36.6704483,55.6617699,-17.5961304,47.8723602
7525000000,-23.6907196,46.0572701,16.6139297,-128.1141052,-36.6668282,57.2086487,-17.6866798,48.7345200
7550000000,-23.8294792,44.1576385,16.6311607,-129.0623932,-36.5700493,55.8564911,-17.8658009,47.9115105
7575000000,-24.0313206,44.1007118,16.6348305,-129.9981995,-36.4729385,54.8398285,-18.0096207,47.5902901
7600000000,-24.4192009,44.9849205,16.6374893,-130.8955994,-36.4963417,54.2014809,-18.2818909,47.4448013
7625000000,-24.6664391,46.0112305,16.6424103,-131.9897003,-36.5066109,53.9638901,-18.4498596,47.3548813
7650000000,-25.1036396,44.8085098,16.6578293,-132.8453064,-36.5223389,52.6033783,-18.7265606,47.3596001
7675000000,-25.2918091,48.3968201,16.6359901,-133.8690033,-36.6861992,52.9625893,-19.0629406,48.8147812
7700000000,-25.8555393,49.0806198,16.6482792,-134.8997955,-36.6633797,51.7616692,-19.4246502,48.3293686
7725000000,-25.7870808,45.2072601,16.6509991,-135.6226044,-36.4263916,51.5343018,-19.4460602,47.6564407
7750000000,-26.2640991,48.0016594,16.6573391,-136.7135925,-36.5724602,50.0722389,-19.9330807,48.3045311
7775000000,-26.0732098,51.6339493,16.6343307,-137.6040039,-36.4840508,51.9555588,-20.0259304,49.8297081
7800000000,-26.6062107,48.3110199,16.6489601,-138.4701996,-36.4827614,50.2218704,-20.5134201,49.4139404
7825000000,-26.7234497,49.8805695,16.6546803,-139.5408020,-36.5032692,48.9759712,-20.9481201,49.6276398
